            0         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99       100       101       102       103       104       105       106       107       108       109       110       111       112       113       114       115       116       117       118       119       120       121       122       123       124       125       126       127       128       129       130       131       132       133       134       135       136       137       138       139       140       141       142       143       144       145       146       147       148       149       150       151       152       153       154       155       156       157       158       159       160       161       162       163       164       165       166       167       168       169       170
125 -0.002692  0.011174 -0.090887  0.065771 -0.001427  0.064367  0.019170 -0.026656 -0.004516  0.036001 -0.021214 -0.096470 -0.090551 -0.001428 -0.001332  0.010625 -0.003223 -0.002723  0.005994 -0.057572 -0.058456 -0.046069  0.035922  0.087112  0.002719 -0.063863 -0.065915 -0.046069  0.035929  0.087112  0.002726 -0.064334 -0.066362 -0.009336 -0.010041 -0.005472 -0.009691 -0.001619 -0.002144 -0.062503 -0.029151  0.065953 -0.047469 -0.030785 -0.035627 -0.062908 -0.030446  0.106082 -0.048256 -0.029352 -0.033671 -0.043855  0.152653  0.233163  0.058381 -0.039787 -0.041571  0.021173  0.076741  0.080117  0.083654  0.016862  0.016052  0.021180  0.076749  0.080117  0.083656  0.016763  0.015972  0.008163 -0.004089 -0.000503  0.001275  0.044363  0.045259  0.029654 -0.011317 -0.010802 -0.005042  0.037215  0.037122  0.028391 -0.010281 -0.009754 -0.003603  0.038239  0.038096  0.045653  0.071464  0.072397  0.083542  0.046045  0.045189 -0.013877  0.160153  0.351183  0.089379 -0.003165 -0.006220 -0.139757 -0.118662  0.099393 -0.124308  0.001722  0.000908 -0.039990  0.074274  0.159036  0.004058 -0.023607 -0.021139 -0.205428 -0.019745  0.228826 -0.127019 -0.021382 -0.021613 -0.025408  0.027770  0.028624 -0.015627  0.004902  0.006154 -0.028197  0.753523  1.000000  0.456962  0.016209  0.010656  0.003137 -0.000159  0.002253  0.003474 -0.039097 -0.039137 -0.106633 -0.104278 -0.027275 -0.108109  0.003347  0.002361 -0.028433 -0.042350 -0.039804 -0.046449 -0.017100 -0.017001 -0.093542 -0.076820  0.030504 -0.098471 -0.026926 -0.026869 -0.027067 -0.029427 -0.018143 -0.030524 -0.001796 -0.001273  0.009654 -0.003636 -0.004312 -0.000284 -0.012883 -0.012974 -0.002692  0.046233 -0.001427  0.065771  0.046250 -0.118699
126 -0.022395 -0.017956 -0.070706  0.006481 -0.003717  0.006780 -0.000690 -0.032638 -0.021461  0.008036 -0.031532 -0.044409 -0.044557 -0.003716 -0.002602 -0.004244 -0.022289 -0.029850 -0.025727 -0.050515 -0.051272 -0.058027 -0.025726  0.014450 -0.042567 -0.047675 -0.047363 -0.058027 -0.025722  0.014449 -0.042564 -0.047858 -0.047541 -0.010812 -0.013431 -0.011323 -0.011492 -0.013644 -0.014187 -0.078856 -0.068782  0.007284 -0.075643 -0.003733 -0.004776 -0.079308 -0.071276  0.018760 -0.076698 -0.003410 -0.004332  0.030737  0.108765  0.098575  0.081399 -0.015765 -0.014230  0.037851  0.058934  0.060663  0.070224  0.017411  0.016705  0.037864  0.058947  0.060667  0.070230  0.016734  0.016056  0.002098 -0.010937 -0.005939 -0.003999  0.038868  0.039575  0.051407 -0.032413 -0.032663 -0.023088  0.028034  0.028677  0.044036 -0.031770 -0.032007 -0.022774  0.025989  0.026625  0.041345  0.034249  0.040327  0.054621  0.031085  0.030323  0.130811  0.149423  0.135160  0.176019  0.003975  0.001177 -0.062481 -0.060881  0.017039 -0.061496 -0.000269 -0.000345  0.152564  0.140295  0.046059  0.164628 -0.007616 -0.006802 -0.157691 -0.138163  0.024649 -0.162644 -0.009674 -0.009600 -0.011007 -0.020675 -0.020752 -0.018016 -0.002101 -0.002048  0.857317  0.878638  0.456962  1.000000  0.006568  0.004438 -0.018859 -0.011717 -0.005837 -0.008617 -0.026197 -0.026370 -0.052863 -0.031682  0.052992 -0.039296  0.002181  0.001052 -0.008820 -0.033549 -0.023739 -0.025280 -0.009189 -0.009499 -0.039751 -0.073737 -0.015042 -0.067699 -0.012874 -0.012798  0.040760 -0.018561 -0.012519  0.007946  0.014955  0.015164  0.001982 -0.007425 -0.007478 -0.005834 -0.006691 -0.006558 -0.022395  0.000084 -0.003717  0.006481  0.000131 -0.060510
127 -0.000881 -0.004378 -0.020352 -0.013915  0.008146 -0.013339 -0.011387  0.001120 -0.000225 -0.012277 -0.001530 -0.051735 -0.058176  0.008135  0.013557  0.000698 -0.001206  0.004596  0.005315 -0.001040 -0.004476 -0.005450  0.029061  0.044286  0.016104  0.002101  0.008209 -0.005447  0.029064  0.044283  0.016107  0.002376  0.008455  0.000509 -0.007846 -0.047402 -0.002813  0.008331  0.010523  0.004212  0.026654  0.057071  0.016047  0.068133  0.077371  0.004380  0.020449  0.057647  0.012410  0.071858  0.080519  0.027246  0.029871  0.031621  0.033996  0.048456  0.046614  0.004963  0.060563  0.065614  0.064947  0.047819  0.045229  0.004962  0.060573  0.065617  0.064951  0.048116  0.045487  0.011582 -0.006680 -0.003419 -0.001532  0.044950  0.046238  0.011926  0.035091  0.037613  0.039890  0.047964  0.047845  0.012679  0.036550  0.039035  0.041578  0.051198  0.050609  0.064977  0.081115  0.061447  0.086909  0.035067  0.034011  0.005356 -0.001297 -0.012063  0.000845  0.319271  0.319383  0.015462  0.017249  0.004637  0.016736 -0.014786 -0.012738  0.000976 -0.019985 -0.037280 -0.009165  0.307128  0.289715 -0.005735 -0.021456 -0.009403 -0.011399  0.195701  0.197693  0.001830 -0.016124 -0.023599 -0.007017 -0.083190 -0.088861  0.002020  0.004814  0.016209  0.006568  1.000000  0.982162  0.003416 -0.008433 -0.009203 -0.007491 -0.007727 -0.009224  0.014691  0.015541  0.000838  0.014616 -0.015223 -0.015593 -0.008429 -0.000304 -0.006729 -0.004476 -0.014464 -0.014355 -0.029465 -0.005221  0.012647 -0.015241 -0.013391 -0.013999 -0.006600  0.010316 -0.004955  0.006310 -0.009363 -0.008943 -0.005219  0.008804  0.002520 -0.004386  0.002119  0.001441 -0.000881 -0.004711  0.008146 -0.013915 -0.004756  0.017138
128  0.000195 -0.001312 -0.017244 -0.010621  0.006313 -0.010141 -0.010112  0.000925  0.000408 -0.010632 -0.001498 -0.047878 -0.052631  0.006302  0.013664 -0.000309 -0.000330  0.005128  0.004660  0.000368 -0.002503 -0.005746  0.028729  0.043861  0.015653  0.003590  0.011220 -0.005742  0.028732  0.043857  0.015657  0.003866  0.011449  0.000437 -0.006864 -0.045822 -0.002851  0.006546  0.008559  0.003875  0.026665  0.057309  0.015774  0.067507  0.076981  0.004036  0.020240  0.057724  0.012099  0.071312  0.080209  0.026814  0.031329  0.032596  0.034120  0.047453  0.045677  0.002794  0.059887  0.064961  0.063640  0.050167  0.047549  0.002792  0.059896  0.064963  0.063643  0.050514  0.047873  0.011964 -0.005749 -0.002919 -0.001102  0.045139  0.046382  0.012602  0.035069  0.037199  0.039512  0.048989  0.048796  0.013531  0.036387  0.038563  0.041209  0.052255  0.051468  0.062654  0.081254  0.061396  0.085383  0.035288  0.033971  0.005165 -0.003714 -0.016262  0.000051  0.321138  0.326919  0.015628  0.018188  0.007574  0.017424 -0.015413 -0.013341  0.000667 -0.021409 -0.039260 -0.010225  0.302232  0.294394 -0.005851 -0.020289 -0.008630 -0.010580  0.196952  0.199258  0.001621 -0.015658 -0.023289 -0.007031 -0.080769 -0.084921  0.001790 -0.000811  0.010656  0.004438  0.982162  1.000000  0.002975 -0.007034 -0.008164 -0.006854 -0.006696 -0.008038  0.015818  0.016155 -0.000078  0.015382 -0.015532 -0.016085 -0.008666  0.001961 -0.005483 -0.003223 -0.014747 -0.014555 -0.029466 -0.003110  0.013425 -0.013544 -0.013247 -0.013754 -0.007341  0.011632 -0.003703  0.006633 -0.009899 -0.009537 -0.006594  0.007763  0.002871 -0.004463  0.004233  0.003328  0.000195 -0.003291  0.006313 -0.010621 -0.003328  0.018177
129  0.217571  0.122965  0.004501  0.162696 -0.007555  0.152153  0.116525  0.078709  0.103891  0.038480  0.082294  0.015205  0.021232 -0.007558  0.003139  0.615326  0.194418  0.161680  0.535815  0.015343  0.014080  0.030753  0.017321 -0.006563  0.022803  0.007951  0.006281  0.030505  0.017154 -0.006571  0.022587  0.007987  0.006301  0.327888  0.332015  0.078871  0.333847 -0.003621 -0.003856  0.011099  0.007919 -0.008241  0.009568  0.003374  0.004730  0.010957  0.008941 -0.009491  0.010111  0.003979  0.004928 -0.003748  0.020452  0.001221  0.005201 -0.007724 -0.008464  0.267356  0.043288  0.009426  0.088689  0.002384  0.001930  0.266373  0.043176  0.009461  0.088418  0.002413  0.001978  0.357469  0.282793  0.294019  0.314371  0.000851  0.001347  0.140564  0.011068  0.004570  0.027952 -0.001475 -0.000472  0.128767  0.014967  0.008508  0.032367 -0.002463 -0.001611  0.119063 -0.001993 -0.032550  0.045094 -0.004899 -0.005338  0.023396  0.080789  0.062944  0.039044  0.005130  0.002856 -0.020224 -0.022249 -0.003070 -0.021753  0.001070  0.001821 -0.024814  0.011801  0.010457 -0.023098 -0.008481 -0.005717 -0.035816  0.000470  0.008514 -0.016210 -0.000501 -0.000444  0.009511  0.085296  0.039276  0.014797 -0.018478 -0.018580 -0.021272 -0.000810  0.003137 -0.018859  0.003416  0.002975  1.000000  0.130753  0.055933  0.279628 -0.005287 -0.005623 -0.017072 -0.037783 -0.048954 -0.025967 -0.004905 -0.005431  0.129655 -0.002736 -0.012486  0.034982 -0.008757 -0.009123  0.093155  0.025912 -0.054061  0.064175 -0.005913 -0.005895  0.205483  0.020962 -0.015380  0.090593 -0.005252 -0.005110  0.071479 -0.004973 -0.006503  0.019427 -0.003526 -0.003221  0.217571  0.122650 -0.007555  0.162696  0.122742 -0.021557
130  0.312461  0.075383  0.042932  0.043495  0.102359  0.043266  0.021069  0.243095  0.298398  0.155999  0.261303 -0.004243  0.004769  0.102342  0.014547  0.075587  0.297921  0.258000  0.191250  0.014069  0.027976  0.149149  0.133586  0.044131  0.147457  0.022197  0.026446  0.149061  0.133519  0.044132  0.147380  0.022220  0.026459  0.137483  0.156238  0.083065  0.142167  0.001670  0.002355  0.047624  0.056257  0.022387  0.050454 -0.000716 -0.000859  0.046984  0.058406  0.036935  0.051839 -0.001403 -0.001626  0.072021  0.100139  0.038772  0.087998 -0.008021 -0.008291  0.022784  0.132423  0.079090  0.067941  0.039445  0.044547  0.022621  0.132322  0.079046  0.067864  0.039474  0.044378  0.047651  0.158442  0.106645  0.091630  0.054086  0.048421 -0.002804  0.056585  0.026979  0.018169  0.042447  0.034386 -0.002745  0.061829  0.031944  0.022910  0.041368  0.033142  0.002357  0.142378  0.087746  0.077350  0.026979  0.023649  0.076403  0.118852  0.089298  0.093045 -0.001858 -0.000436  0.037132  0.035729 -0.013319  0.036393  0.017417  0.015813 -0.012374  0.014981  0.024028 -0.006654 -0.005893 -0.005019 -0.003752  0.021678  0.016543  0.012059 -0.005934 -0.006014  0.022711  0.062221  0.054901  0.040855 -0.007621 -0.006470 -0.014616 -0.005702 -0.000159 -0.011717 -0.008433 -0.007034  0.130753  1.000000  0.910508  0.848344 -0.019917 -0.016030  0.033201  0.054260 -0.001199  0.029142 -0.035502 -0.037224 -0.007812  0.177912  0.116077  0.092554 -0.033250 -0.032320 -0.054721  0.113979  0.105122  0.052185 -0.024070 -0.024123 -0.010689  0.194677  0.151515  0.108187 -0.034767 -0.036166 -0.005384  0.074530  0.059679  0.040714  0.012175  0.011578  0.312461  0.103029  0.102359  0.043495  0.102965  0.035580
131  0.164836  0.022977  0.001287  0.018081  0.009247  0.017977  0.004158  0.120579  0.154952  0.092989  0.132088 -0.027882 -0.024771  0.009239  0.006287  0.026626  0.160472  0.186811  0.143619  0.002773  0.007677  0.091775  0.103371  0.057110  0.105787  0.015283  0.017077  0.091744  0.103347  0.057110  0.105761  0.015301  0.017089  0.057330  0.062086  0.022695  0.058483  0.009821  0.010277  0.040116  0.048607  0.026285  0.044291  0.000758  0.000821  0.039797  0.051741  0.043188  0.045764 -0.000069 -0.000086  0.064788  0.083735  0.040416  0.079029 -0.007099 -0.007183  0.001651  0.106037  0.092142  0.083738  0.045663  0.046550  0.001561  0.105976  0.092100  0.083678  0.045688  0.046501  0.019620  0.092704  0.077925  0.071620  0.060583  0.058849 -0.013874  0.048901  0.041417  0.036453  0.051063  0.047563 -0.013099  0.055077  0.048002  0.042940  0.050846  0.047255  0.006157  0.112140  0.104208  0.087346  0.037607  0.035890  0.038314  0.077820  0.074418  0.052589 -0.016419 -0.016555  0.013961  0.011631 -0.011149  0.012371  0.020494  0.019249 -0.013028 -0.001435  0.007740 -0.011289 -0.011619 -0.011009 -0.022395 -0.009477  0.011849 -0.017109 -0.011345 -0.011362  0.006751  0.022810  0.019275  0.012690 -0.011248 -0.010362 -0.008117 -0.001185  0.002253 -0.005837 -0.009203 -0.008164  0.055933  0.910508  1.000000  0.964458 -0.036063 -0.034752  0.011138  0.009239 -0.014987  0.006792 -0.044741 -0.045956 -0.011571  0.100722  0.100646  0.082711 -0.045426 -0.045238 -0.035129  0.078749  0.108512  0.031104 -0.036471 -0.036542 -0.021934  0.132803  0.150453  0.105604 -0.046493 -0.047021 -0.006190  0.027982  0.027716  0.020016  0.008215  0.008301  0.164836  0.019962  0.009247  0.018081  0.019954  0.011472
132  0.165593  0.038873 -0.008862  0.050811 -0.001171  0.048115  0.028692  0.096210  0.128800  0.079050  0.106147 -0.029335 -0.026664 -0.001177  0.004467  0.164078  0.156570  0.190420  0.252016  0.003243  0.005069  0.079415  0.094716  0.056386  0.095073  0.013906  0.014375  0.079340  0.094664  0.056384  0.095007  0.013933  0.014393  0.114205  0.116403  0.026522  0.115934  0.009551  0.009869  0.038653  0.046006  0.024090  0.042616  0.001279  0.001838  0.038329  0.049430  0.040570  0.044109  0.000616  0.001006  0.059217  0.080093  0.038086  0.074241 -0.008144 -0.008322  0.062580  0.104324  0.092560  0.105006  0.045013  0.044729  0.062271  0.104250  0.092530  0.104888  0.045043  0.044721  0.099225  0.140238  0.137930  0.139316  0.058817  0.058313  0.018790  0.046964  0.043852  0.046009  0.049879  0.048148  0.016763  0.053934  0.051427  0.053645  0.049650  0.047804  0.036365  0.097841  0.093708  0.096088  0.037173  0.035867  0.031889  0.081613  0.080287  0.048261 -0.018366 -0.019550  0.001512 -0.001441 -0.010630 -0.000599  0.020376  0.019489 -0.018206 -0.002141  0.005955 -0.017144 -0.014433 -0.013345 -0.035273 -0.017475  0.011605 -0.028195 -0.012474 -0.012455  0.005664  0.033910  0.019899  0.009923 -0.016699 -0.015896 -0.010988 -0.000119  0.003474 -0.008617 -0.007491 -0.006854  0.279628  0.848344  0.964458  1.000000 -0.039438 -0.038941 -0.000039 -0.011071 -0.028902 -0.006176 -0.045626 -0.046686  0.020133  0.076636  0.087901  0.084725 -0.047689 -0.047708 -0.005553  0.071279  0.089566  0.039730 -0.038567 -0.038632  0.027162  0.115574  0.137501  0.122132 -0.047866 -0.047939  0.011673  0.016662  0.018303  0.019491  0.005416  0.005582  0.165593  0.038327 -0.001171  0.050811  0.038355 -0.001421
133  0.055393  0.016426  0.087690  0.004221  0.002802  0.003998  0.002114  0.060329  0.059438  0.013314  0.061284  0.105147  0.103492  0.002800  0.000800 -0.000574  0.057263  0.070620  0.049076  0.441511  0.441645  0.006515 -0.053067 -0.078003 -0.033044  0.038564  0.040081  0.006506 -0.053077 -0.078002 -0.033056  0.038665  0.040191  0.011729  0.013914  0.009907  0.012308 -0.009133 -0.009730  0.037738  0.018450 -0.038957  0.027792  0.000711  0.001219  0.040915  0.019789 -0.071359  0.030175 -0.001323 -0.001252  0.031429 -0.019809 -0.085185  0.001798 -0.024656 -0.024519 -0.006332 -0.076698 -0.090509 -0.091756  0.356917  0.359736 -0.006313 -0.076719 -0.090520 -0.091761  0.357192  0.359898 -0.004037  0.014703  0.005955  0.002717 -0.010646 -0.012361  0.004817  0.005623 -0.000585 -0.001493  0.217260  0.215751  0.004214  0.004577 -0.002006 -0.003051  0.210470  0.209324 -0.001335 -0.042975 -0.062356 -0.048747  0.077471  0.075846  0.011152 -0.002259 -0.032417  0.000975  0.050401  0.051499  0.054454  0.058819  0.002963  0.058127  0.008887  0.009556  0.016258  0.009023 -0.007729  0.013486  0.009091  0.010614  0.070520  0.056449 -0.032713  0.069697  0.006398  0.006480  0.008982  0.008949  0.004568  0.009878 -0.001178 -0.001168 -0.007656 -0.031155 -0.039097 -0.026197 -0.007727 -0.006696 -0.005287 -0.019917 -0.036063 -0.039438  1.000000  0.993572  0.052775  0.060032  0.028577  0.056168 -0.029552 -0.032502  0.006050 -0.012913 -0.033287 -0.028859  0.330251  0.329200  0.047461 -0.017315 -0.095604  0.020613  0.234246  0.234966  0.005575 -0.043383 -0.074181 -0.057325  0.277097  0.275432 -0.000382  0.009479  0.008544  0.006874  0.063356  0.061643  0.055393  0.005332  0.002802  0.004221  0.005345  0.058720
134  0.060715  0.017834  0.091571  0.004604  0.000030  0.004503  0.001497  0.066884  0.065133  0.015800  0.068311  0.106173  0.104880  0.000029  0.000632 -0.000684  0.062675  0.073366  0.049544  0.443967  0.446888  0.013270 -0.048360 -0.077827 -0.027310  0.039167  0.040912  0.013257 -0.048372 -0.077826 -0.027325  0.039240  0.040997  0.017332  0.020016  0.013048  0.018104 -0.011226 -0.011806  0.040321  0.021171 -0.038478  0.030353  0.000509  0.000890  0.043462  0.022672 -0.070451  0.032802 -0.001645 -0.001685  0.032962 -0.017127 -0.084431  0.003981 -0.025558 -0.025124 -0.006411 -0.072652 -0.089795 -0.092034  0.358892  0.363414 -0.006392 -0.072676 -0.089807 -0.092040  0.359166  0.363543 -0.004087  0.018338  0.007003  0.003005 -0.008987 -0.011072  0.004580  0.007988 -0.000282 -0.001973  0.219596  0.217338  0.004011  0.007148 -0.001678 -0.003587  0.212402  0.210593 -0.002152 -0.039575 -0.061453 -0.048717  0.077900  0.076008  0.012817 -0.000773 -0.031877  0.002732  0.051138  0.052582  0.057311  0.061837  0.002888  0.061126  0.009973  0.010487  0.016805  0.010136 -0.006607  0.014509  0.008648  0.010290  0.073293  0.060245 -0.032003  0.073533  0.006635  0.006631  0.010639  0.011559  0.007467  0.012607 -0.000857 -0.000734 -0.007912 -0.031179 -0.039137 -0.026370 -0.009224 -0.008038 -0.005623 -0.016030 -0.034752 -0.038941  0.993572  1.000000  0.055494  0.063475  0.029258  0.058654 -0.030120 -0.033102  0.005590 -0.007269 -0.030710 -0.027291  0.329854  0.329946  0.045936 -0.013524 -0.093887  0.022928  0.234191  0.235116  0.005074 -0.037433 -0.071125 -0.055626  0.277273  0.276447 -0.000907  0.006454  0.005560  0.004692  0.064495  0.062751  0.060715  0.003735  0.000030  0.004604  0.003732  0.061714
135  0.051903  0.167937  0.530826  0.006868 -0.007659  0.010992 -0.018267  0.055361  0.051854 -0.000845  0.054006  0.150410  0.144607 -0.007667  0.004222  0.006078  0.051270  0.043560  0.028564  0.106014  0.111932 -0.045292 -0.095306 -0.096274 -0.085948  0.088406  0.091030 -0.045333 -0.095338 -0.096274 -0.085985  0.088432  0.091086  0.041214  0.053403  0.034082  0.042798 -0.014727 -0.013963  0.062786  0.026585 -0.078732  0.041852  0.017923  0.020351  0.058735  0.033078 -0.091152  0.045104  0.015118  0.017599 -0.037587 -0.140388 -0.159890 -0.104709 -0.058426 -0.058049 -0.006893 -0.132335 -0.165246 -0.167789  0.009492  0.009316 -0.006900 -0.132386 -0.165266 -0.167809  0.008735  0.008702 -0.029047  0.048563  0.026183  0.016447 -0.074648 -0.080061 -0.034241 -0.010476 -0.025504 -0.036812 -0.038707 -0.041878 -0.030260  0.004795 -0.009053 -0.019520 -0.042839 -0.047879 -0.043190 -0.155061 -0.179394 -0.172763 -0.068600 -0.076853  0.040819  0.008304 -0.058560  0.021582  0.064657  0.066642  0.865803  0.897254 -0.085154  0.894477  0.073334  0.074667  0.187850  0.229657  0.124787  0.214197 -0.018871 -0.017564  0.516981  0.459499 -0.098154  0.549809 -0.013027 -0.012652  0.051866  0.078112  0.057745  0.065309 -0.031469 -0.030998 -0.002226 -0.092533 -0.106633 -0.052863  0.014691  0.015818 -0.017072  0.033201  0.011138 -0.000039  0.052775  0.055494  1.000000  0.884140  0.069561  0.978808 -0.042518 -0.047303  0.148742  0.309580  0.297074  0.323779  0.027536  0.027773  0.464000  0.477963 -0.000617  0.557107  0.032698  0.032385  0.066107  0.079758  0.047572  0.062489  0.009273  0.009060 -0.002265  0.017969  0.042486  0.062387 -0.049209 -0.048485  0.051903  0.000354 -0.007659  0.006868 -0.000068  0.899313
136  0.070875  0.170653  0.507143  0.008208  0.098480  0.012906 -0.018757  0.069332  0.071837  0.014842  0.069986  0.163012  0.161087  0.098470  0.007100 -0.003631  0.066459  0.038018  0.008517  0.101266  0.105438 -0.036356 -0.092835 -0.102149 -0.081448  0.095448  0.099936 -0.036408 -0.092876 -0.102149 -0.081495  0.095307  0.099798  0.055093  0.072162  0.053513  0.057827 -0.017445 -0.017325  0.028377 -0.006058 -0.083398  0.007418  0.017704  0.019885  0.024677 -0.001550 -0.097934  0.010191  0.014822  0.017198 -0.006397 -0.101030 -0.155844 -0.069499 -0.055325 -0.054740 -0.017582 -0.133157 -0.175359 -0.183380 -0.005612 -0.003734 -0.017587 -0.133216 -0.175380 -0.183398 -0.006290 -0.004357 -0.028302  0.057903  0.025706  0.013735 -0.090853 -0.097546 -0.045183 -0.040821 -0.063081 -0.077550 -0.053938 -0.059019 -0.039928 -0.030360 -0.052130 -0.066133 -0.060243 -0.066627 -0.049828 -0.064558 -0.142570 -0.127530 -0.085993 -0.094312  0.043834  0.011019 -0.059622  0.023756  0.075754  0.079701  0.764375  0.795126 -0.064312  0.791743  0.064059  0.065347  0.205624  0.238087  0.111525  0.227267 -0.011134 -0.010390  0.475612  0.431530 -0.090349  0.511684 -0.008291 -0.008050  0.063154  0.084980  0.058729  0.076366 -0.025571 -0.024985  0.021279 -0.073415 -0.104278 -0.031682  0.015541  0.016155 -0.037783  0.054260  0.009239 -0.011071  0.060032  0.063475  0.884140  1.000000  0.486824  0.948412 -0.039230 -0.044140  0.100610  0.337383  0.291882  0.297074  0.035130  0.035151  0.391243  0.495357  0.031006  0.528596  0.039887  0.039753  0.094314  0.214421  0.117919  0.132238  0.019023  0.018050 -0.024222  0.084165  0.063750  0.058572 -0.036451 -0.036805  0.070875  0.073765  0.098480  0.008208  0.073341  0.797374
137 -0.003139  0.012506  0.086551 -0.013070  0.079254 -0.011211 -0.012995 -0.005335 -0.000911  0.004200 -0.005117  0.050843  0.048717  0.079257 -0.001784 -0.018890 -0.004647 -0.026101 -0.040603  0.019865  0.016272 -0.038285 -0.055618 -0.043415 -0.053750  0.033018  0.033288 -0.038297 -0.055626 -0.043415 -0.053761  0.032799  0.033042  0.006295  0.008946  0.011257  0.006980 -0.002177 -0.002975 -0.066124 -0.076525 -0.039269 -0.073115  0.008418  0.009920 -0.066278 -0.078249 -0.049652 -0.073117  0.007647  0.009311  0.043567  0.006722 -0.061204  0.021456 -0.008149 -0.006585 -0.025099 -0.070534 -0.076451 -0.082444 -0.031100 -0.029532 -0.025098 -0.070543 -0.076452 -0.082445 -0.031173 -0.029604 -0.007205  0.003982 -0.000543 -0.002208 -0.063722 -0.065359 -0.033947 -0.082371 -0.086535 -0.092433 -0.045527 -0.046948 -0.030016 -0.088333 -0.093522 -0.099847 -0.052263 -0.053003 -0.006222  0.063355  0.014750  0.029806 -0.059189 -0.061032  0.006180 -0.012636 -0.034914 -0.004457  0.030721  0.031388  0.057775  0.067722  0.021220  0.065001 -0.000825 -0.000287  0.130869  0.105549 -0.002293  0.124550 -0.000435 -0.001217  0.101196  0.075172 -0.050433  0.097511 -0.003758 -0.004115  0.042728  0.013261 -0.011307  0.034147 -0.002845 -0.002862  0.076754  0.029425 -0.027275  0.052992  0.000838 -0.000078 -0.048954 -0.001199 -0.014987 -0.028902  0.028577  0.029258  0.069561  0.486824  1.000000  0.268447 -0.011931 -0.013236 -0.051303  0.067926  0.066428  0.036152  0.020523  0.019306  0.064141  0.143883  0.039642  0.119379  0.018009  0.018261  0.127434  0.205513  0.146959  0.179246  0.019649  0.018397 -0.045803  0.062386  0.025250 -0.003453  0.012919  0.012062 -0.003139  0.042280  0.079254 -0.013070  0.042289  0.069087
138  0.045555  0.162577  0.528032  0.003262  0.008850  0.007567 -0.020553  0.049167  0.045959 -0.002115  0.047647  0.153404  0.146767  0.008844  0.003484  0.002198  0.044938  0.034786  0.019036  0.105689  0.109924 -0.053932 -0.104878 -0.101506 -0.095788  0.091089  0.093286 -0.053972 -0.104909 -0.101507 -0.095825  0.091086  0.093307  0.038732  0.050311  0.032560  0.040256 -0.014107 -0.013499  0.046765  0.009590 -0.084024  0.025161  0.019052  0.021659  0.042844  0.015541 -0.098183  0.028295  0.016237  0.018953 -0.028928 -0.136259 -0.167133 -0.098443 -0.057902 -0.057231 -0.011536 -0.143383 -0.174801 -0.177970  0.002763  0.002666 -0.011542 -0.143433 -0.174820 -0.177990  0.002016  0.002071 -0.029434  0.045777  0.024644  0.015317 -0.085265 -0.090651 -0.039651 -0.027362 -0.041637 -0.053375 -0.046692 -0.049702 -0.035045 -0.013822 -0.027144 -0.038136 -0.051989 -0.056678 -0.041923 -0.140069 -0.170935 -0.160487 -0.077952 -0.086185  0.039878  0.004247 -0.064308  0.019044  0.067355  0.069306  0.846806  0.879213 -0.077752  0.875977  0.070393  0.071905  0.208623  0.242903  0.119162  0.232544 -0.018330 -0.017303  0.519599  0.457940 -0.105560  0.549903 -0.013938 -0.013658  0.058399  0.076527  0.051829  0.069044 -0.031208 -0.030743  0.014376 -0.082512 -0.108109 -0.039296  0.014616  0.015382 -0.025967  0.029142  0.006792 -0.006176  0.056168  0.058654  0.978808  0.948412  0.268447  1.000000 -0.043496 -0.048109  0.133877  0.307950  0.298407  0.318671  0.030376  0.030349  0.463729  0.487746  0.005348  0.561639  0.034707  0.034451  0.090880  0.114152  0.073781  0.096255  0.012629  0.012257 -0.011019  0.028630  0.044052  0.058259 -0.045324 -0.044703  0.045555  0.008198  0.008850  0.003262  0.007804  0.881484
